acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len,num_reps
1,chain5,,Transmission + Interaction,B,loc,2,3.010432,,full41,full44,testing,concert hall,concert hall,matcher,20,N,0.216616,,
1,chain5,"2hBowl-Mix,1hPour<right>",Transmission + Interaction,B,act,2,0.468098,n,full41,full44,testing,to cook,to cook,matcher,34,Y,2.268202,2,0
1,chain5,"1hCloseDoor,2hHoldBars",Transmission + Interaction,B,loc,2,4.970756,n,full41,full44,testing,prison,prison,matcher,8,N,1.787723,2,0
1,chain5,"1hPointSelf<self-repeated>,1hSing<left>",Transmission + Interaction,B,person,2,0.785856,y,full41,full44,testing,singer,singer,matcher,18,N,2.660973,2,0
1,chain5,"1hMix,2hHat",Transmission + Interaction,B,person,2,0.668,n,full41,full44,testing,chef,chef,matcher,22,N,2.447114,2,0
1,chain5,"2hCamera<asymm-pressRepeated*2>,1hPointatObj<atObj>",Transmission + Interaction,B,obj,2,2.011367,y,full41,full44,testing,camera,camera,matcher,30,N,1.786551,2,0
1,chain5,"1hOpenDoor,1hScissors-Hair<left>",Transmission + Interaction,B,loc,2,6.155724,y,full41,full44,testing,hair salon,hair salon,matcher,24,N,2.273234,2,0
1,chain5,"1hCollar,2hOpenBook,1hPointSelf<self-repeated>",Transmission + Interaction,A,person,3,4.144995,y,full43,full45,testing,vicar,vicar,director,0,N,3.306864,3,0
0,chain5,2hBowl-Mix,Transmission + Interaction,A,act,3,5.457392,n,full43,full45,testing,chef,to cook,director,2,Y,2.218477,1,0
1,chain5,"2hOpenDoor,1hWave,2hScissors-HoldHair<left>,1hFluff",Transmission + Interaction,A,loc,3,4.283568,y,full43,full45,testing,hair salon,hair salon,director,4,N,4.459383,4,0
1,chain5,"1hStop,2hHoldWrist<left>,2hHoldWrist<right>,2hFists,2hRun",Transmission + Interaction,A,person,3,5.019869,n,full43,full45,testing,police officer,police officer,matcher,6,N,3.965821,5,1
0,chain5,2hCross,Transmission + Interaction,A,loc,3,3.17677,n,full43,full45,testing,bible,church,director,8,N,2.322432,1,0
0,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,2hFists.Together",Transmission + Interaction,A,act,3,1.611947,n,full43,full45,testing,handcuffs,to make an arrest,director,10,Y,3.3287,3,1
1,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,2hFists<emph>",Transmission + Interaction,A,obj,3,1.804081,n,full43,full45,testing,handcuffs,handcuffs,director,12,N,2.978577,3,1
1,chain5,"2hCamera<asymm-1Press>,look,2hCamera<asymm-1Press>",Transmission + Interaction,A,act,3,5.540237,n,full43,full45,testing,to take a photo,to take a photo,director,7,Y,3.643428,3,1
1,chain5,"2hOpenBook,1hCollar,1hFingerWag<leftright>",Transmission + Interaction,A,act,3,3.917254,n,full43,full45,testing,to preach,to preach,matcher,16,Y,2.822054,3,0
1,chain5,2hPalmUp<centre>,Transmission + Interaction,A,loc,3,1.772461,n,full43,full45,testing,darkroom,darkroom,matcher,13,N,1.722536,1,0
1,chain5,"2hCamera<asymm-pressRepeated*2>,1hPointatObj<atObj>",Transmission + Interaction,A,obj,3,4.956513,y,full43,full45,testing,camera,camera,director,17,N,2.351063,2,0
1,chain5,"1hPoint<leftright-repeated>,Sing,1hPoint.Line<centre>",Transmission + Interaction,A,loc,3,2.92672,n,full43,full45,testing,concert hall,concert hall,matcher,5,N,4.520122,3,1
1,chain5,"1hHoldHair<centre-repeated>,1hScissors<leftright>,1hPointSelf<self-repeated>",Transmission + Interaction,A,person,3,1.727592,y,full43,full45,testing,hairdresser,hairdresser,matcher,24,N,3.323638,3,0
0,chain5,Sing+1hMicrophone<hold>,Transmission + Interaction,A,person,3,1.80523,n,full43,full45,testing,to sing,singer,director,9,N,2.123185,1,0
1,chain5,"1hPalm<leftright>,2hDine",Transmission + Interaction,A,loc,3,5.373597,n,full43,full45,testing,restaurant,restaurant,director,28,N,3.6557,2,0
0,chain5,Sing+1hMicrophone<hold>,Transmission + Interaction,A,act,3,3.022658,n,full43,full45,testing,singer,to sing,director,1,Y,2.391509,1,0
1,chain5,"2hHat,1hPointatObj<atObj>",Transmission + Interaction,A,person,3,4.422768,n,full43,full45,testing,chef,chef,director,3,N,2.517417,2,0
1,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,2hDrawBars<repeated>",Transmission + Interaction,A,loc,3,4.531343,n,full43,full45,testing,prison,prison,director,11,N,3.616673,3,1
1,chain5,"2hOpenBook,2hCross",Transmission + Interaction,A,obj,3,1.795073,n,full43,full45,testing,bible,bible,matcher,15,N,2.124775,2,0
1,chain5,1hHoldPan<shake>,Transmission + Interaction,A,obj,3,4.205566,n,full43,full45,testing,frying pan,frying pan,director,38,N,1.471566,1,0
1,chain5,"1hHoldHair<centre-repeated>,1hScissors<leftright>",Transmission + Interaction,A,act,3,3.933833,n,full43,full45,testing,to give a haircut,to give a haircut,director,25,Y,3.090861,2,0
1,chain5,"1hScissors<rightleft>,(1hScissors<hold>,1hPointatObj<atObj>)",Transmission + Interaction,A,obj,3,2.781622,y,full43,full45,testing,scissors,scissors,director,29,N,2.666309,3,1
1,chain5,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",Transmission + Interaction,A,obj,3,3.783739,y,full43,full45,testing,microphone,microphone,director,31,N,2.840161,3,1
1,chain5,"2hCamera<asymm-1Press>,look,2hCamera<asymm-1Press>,1hPointSelf<self-repeated>",Transmission + Interaction,A,person,3,3.547053,y,full43,full45,testing,photographer,photographer,matcher,43,N,2.637346,4,1
1,chain5,"2hOpenBook,1hSing,2hOpenBook,(1hPalm,1hPoint<read>),1hSing",Transmission + Interaction,B,act,3,0.74818,n,full43,full46,testing,to sing,to sing,director,1,Y,4.645228,6,2
1,chain5,"2hBowl-Mix,2hHat",Transmission + Interaction,B,person,3,1.114128,n,full43,full46,testing,chef,chef,director,3,N,3.599935,2,0
1,chain5,"2hSpace,1hPoint<leftright-repeated>,2hOpenBook,1hSing,Sing+1hPoint<leftright-repeated>",Transmission + Interaction,B,loc,3,3.419589,y,full43,full46,testing,concert hall,concert hall,director,5,N,5.92634,5,1
1,chain5,"2hCamera<asymm-pressRepeated*2>,look,2hCamera<asymm-pressRepeated*2>",Transmission + Interaction,B,act,3,0.408785,n,full43,full46,testing,to take a photo,to take a photo,director,7,Y,3.319787,3,1
0,chain5,"1hSing,(1hPalm,1hPoint<read>),1hPoint<leftright-repeated>,1hPointSelf<self-repeated>",Transmission + Interaction,B,person,3,1.419093,y,full43,full46,testing,to sing,singer,director,9,N,3.984331,5,1
0,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together,1hPoint<leftright-repeated>",Transmission + Interaction,B,loc,3,0.59523,n,full43,full46,testing,handcuffs,prison,director,11,N,4.653718,4,1
1,chain5,2hPalmUp<right+left-repeated>,Transmission + Interaction,B,loc,3,1.082117,n,full43,full46,testing,darkroom,darkroom,director,13,N,4.273117,1,0
1,chain5,"2hOpenBook,2hOpenBook,2hCross",Transmission + Interaction,B,obj,3,1.1181,n,full43,full46,testing,bible,bible,director,15,N,3.624547,3,1
1,chain5,"2hCamera<asymm-pressRepeated*2>,1hPointatObj<atObj>",Transmission + Interaction,B,obj,3,0.771419,y,full43,full46,testing,camera,camera,matcher,17,N,2.19416,2,0
0,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together<emph>,2hRun",Transmission + Interaction,B,person,3,0.531303,n,full43,full46,testing,to make an arrest,police officer,matcher,6,N,5.841914,4,1
1,chain5,"1hCollar,2hOpenBook,1hPointSelf<self-repeated>",Transmission + Interaction,B,person,3,0.50783,y,full43,full46,testing,vicar,vicar,matcher,0,N,3.423825,3,0
1,chain5,"2hOpenBook,1hCollar,1hSing,1hPoint<leftright-repeated>",Transmission + Interaction,B,act,3,2.619175,n,full43,full46,testing,to preach,to preach,matcher,16,Y,3.766773,4,0
1,chain5,"1hBrush<centre-repeated>,2hScissors-HoldHair<centre>",Transmission + Interaction,B,act,3,0.021676,n,full43,full46,testing,to give a haircut,to give a haircut,director,25,Y,5.338004,2,0
1,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,2hwrists.Together<emph>",Transmission + Interaction,B,obj,3,0.64523,n,full43,full46,testing,handcuffs,handcuffs,director,12,N,3.620212,3,1
1,chain5,"1hBrush<centre>,1hScissors<rightleft>,(1hScissors<hold>,1hPointatObj<atObj>)",Transmission + Interaction,B,obj,3,0.361812,y,full43,full46,testing,scissors,scissors,director,29,N,5.095244,4,1
1,chain5,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",Transmission + Interaction,B,obj,3,1.469799,y,full43,full46,testing,microphone,microphone,matcher,31,N,3.251376,3,1
1,chain5,2hCross,Transmission + Interaction,B,loc,3,1.282578,n,full43,full46,testing,church,church,matcher,8,N,2.419093,1,0
1,chain5,"1hOpenDoor,1hWave,1hFluff",Transmission + Interaction,B,loc,3,2.7553,y,full43,full46,testing,hair salon,hair salon,matcher,4,N,3.228397,3,0
1,chain5,"1hBrush<centre-repeated>,1hScissors<rightleft>,1hPointSelf<self-repeated>",Transmission + Interaction,B,person,3,2.827424,y,full43,full46,testing,hairdresser,hairdresser,matcher,24,N,4.827137,3,0
1,chain5,"1hPoint.Wave,(1hPalm,1hPoint<atOjb>),1hTake,2hDine",Transmission + Interaction,B,loc,3,1.434454,n,full43,full46,testing,restaurant,restaurant,matcher,28,N,4.06734,5,1
1,chain5,2hPalmUp<repeated>,Transmission + Interaction,B,act,3,2.080137,n,full43,full46,testing,to cook,to cook,director,2,Y,2.864066,1,0
0,chain5,"2hCamera<asymm-pressRepeated*2>,look,2hCamera<asymm-pressRepeated*2>,1hPointSelf<self>",Transmission + Interaction,B,person,3,0.807391,y,full43,full46,testing,to take a photo,photographer,matcher,43,N,2.518363,4,1
0,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,1hThumb<behind>,2hFists<emph-leftright>",Transmission + Interaction,B,act,3,4.23937,n,full43,full46,testing,police officer,to make an arrest,director,10,Y,4.819171,4,1
1,chain5,1hHoldPan<shake>,Transmission + Interaction,B,obj,3,2.210576,n,full43,full46,testing,frying pan,frying pan,matcher,38,N,2.329134,1,0
0,chain5,"1hStir<repeated>,1hTaste,1hThumbsUp",Transmission + Interaction,A,act,4,4.245549,n,full45,full47,testing,chef,to cook,director,0,Y,6.429371,3,0
0,chain5,"1hGrab<right>,1hGrab<left>,1hNo",Transmission + Interaction,A,person,4,3.69061,n,full45,full47,testing,to make an arrest,police officer,director,2,N,7.197415,3,1
1,chain5,"1hSing,1hPointSelf<self-repeated>",Transmission + Interaction,A,person,4,2.426287,y,full45,full47,testing,singer,singer,director,4,N,4.331981,2,0
1,chain5,"1hScissors<leftright>,(1hScissors<hold>,1hPointatObj<atObj>)",Transmission + Interaction,A,obj,4,0.810457,y,full45,full47,testing,scissors,scissors,director,6,N,4.867147,3,1
1,chain5,"1hCross,2hOpenBook,(1hPalm,1hPointatObj<atObj>)",Transmission + Interaction,A,obj,4,0.913784,y,full45,full47,testing,bible,bible,director,8,N,4.24923,4,0
1,chain5,"1hBrush<centre-repeated>,2hScissors-Hold<centre>",Transmission + Interaction,A,act,4,2.570764,n,full45,full47,testing,to give a haircut,to give a haircut,director,10,Y,4.670043,2,0
1,chain5,"1hCross,1hCollar,1hPointSelf<self-repeated>",Transmission + Interaction,A,person,4,0.859792,y,full45,full47,testing,vicar,vicar,matcher,12,N,4.773448,3,0
1,chain5,"1hStir,1hTaste,1hThumbsUp,2hHat",Transmission + Interaction,A,person,4,0.502687,n,full45,full47,testing,chef,chef,matcher,14,N,4.776417,4,0
0,chain5,"1hCross,1hSpace",Transmission + Interaction,A,loc,4,0.755648,y,full45,full47,testing,to preach,church,director,16,N,3.727959,2,0
1,chain5,"1hCross,1hSpace,1hFingerWag<leftright-repeated>",Transmission + Interaction,A,act,4,2.579929,n,full45,full47,testing,to preach,to preach,matcher,18,Y,6.258691,3,0
1,chain5,"2hCamera<symm-1Press>,1hPoint<away>,1hThumbsUp",Transmission + Interaction,A,act,4,3.451224,n,full45,full47,testing,to take a photo,to take a photo,matcher,3,Y,4.536043,3,0
1,chain5,"2hDine,1hSpace,2hSpace<above>,2hDine",Transmission + Interaction,A,loc,4,0.817982,y,full45,full47,testing,restaurant,restaurant,matcher,22,N,5.551335,4,1
1,chain5,"1hDrawBars<repeated>,2hHoldBars+Cry",Transmission + Interaction,A,loc,4,0.977182,n,full45,full47,testing,prison,prison,matcher,24,N,3.190231,2,0
1,chain5,"2hCamera<symm-1Press>,1hPointatObj<atObj>",Transmission + Interaction,A,obj,4,0.602381,y,full45,full47,testing,camera,camera,matcher,25,N,2.679244,2,0
1,chain5,"1hCamera<symm-1Press>,1hPointSelf<self-repeated>",Transmission + Interaction,A,person,4,0.811963,y,full45,full47,testing,photographer,photographer,matcher,28,N,3.196392,2,0
1,chain5,"1hBrush<centre>,2hScissors-Hold<centre>,1hPointSelf<self-repeated>",Transmission + Interaction,A,person,4,0.39549,y,full45,full47,testing,hairdresser,hairdresser,matcher,17,N,3.979196,3,0
1,chain5,"2hBox<3sides>,2hCoverEyes",Transmission + Interaction,A,loc,4,1.210405,y,full45,full47,testing,darkroom,darkroom,matcher,7,N,3.993009,2,0
0,chain5,"1hHoldPan<shake>,1hHoldPan<toss>,1hPointatObj<atObj>,1hHoldPan<shake>,1hHoldPan<toss>",Transmission + Interaction,A,obj,4,0.372203,y,full45,full47,testing,to cook,frying pan,matcher,1,N,9.635032,5,3
1,chain5,Sing+1hMicrophone<hold>,Transmission + Interaction,A,act,4,1.939434,n,full45,full47,testing,to sing,to sing,matcher,5,Y,3.426305,1,0
1,chain5,"2hScissors-Hold<centre>,2hBox<3Side>,1hSpace,2hScissors-Hold<centre>",Transmission + Interaction,A,loc,4,0.955392,y,full45,full47,testing,hair salon,hair salon,matcher,9,N,4.557161,4,1
1,chain5,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",Transmission + Interaction,A,obj,4,0.450687,y,full45,full47,testing,microphone,microphone,matcher,11,N,4.046504,3,1
0,chain5,"2hwrists.Together,2hTieWrist<left>,2hTieWrist<right>,2hwrists.Together<hold>",Transmission + Interaction,A,act,4,3.195267,n,full45,full47,testing,handcuffs,to make an arrest,matcher,42,Y,6.063956,4,2
1,chain5,"2hwrists.Together,1hPointatObj<atObj>,2hwrists.Together",Transmission + Interaction,A,obj,4,1.130778,y,full45,full47,testing,handcuffs,handcuffs,matcher,27,N,2.69623,3,1
1,chain5,"Sing+1hMicrophone<hold>,2hBox<3sides>,1hSpace,Sing+1hMicrophone<hold>",Transmission + Interaction,A,loc,4,0.642415,y,full45,full47,testing,concert hall,concert hall,matcher,29,N,6.892726,4,1
0,chain5,"1hHoldPan<shake-repeated>,1hEat",Transmission + Interaction,B,obj,4,2.452451,n,full45,full48,testing,to cook,frying pan,director,1,N,3.715952,2,0
1,chain5,2hCamera<symm-1Press>+smile,Transmission + Interaction,B,act,4,0.453002,n,full45,full48,testing,to take a photo,to take a photo,director,3,Y,4.295465,1,0
1,chain5,Sing+1hMicrophone<hold>,Transmission + Interaction,B,act,4,0.748871,n,full45,full48,testing,to sing,to sing,director,5,Y,3.728217,1,0
1,chain5,"1hPoint.Space,2hCoverEyes,2hHeart,1hPointSelf<self>",Transmission + Interaction,B,loc,4,0.38678,y,full45,full48,testing,darkroom,darkroom,matcher,7,N,4.34229,4,0
0,chain5,"1hHair,1hPointatObj<atObj>",Transmission + Interaction,B,loc,4,3.139487,n,full45,full48,testing,to give a haircut,hair salon,matcher,9,N,4.785415,2,0
1,chain5,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",Transmission + Interaction,B,obj,4,0.426864,y,full45,full48,testing,microphone,microphone,matcher,11,N,2.968448,3,1
1,chain5,"1hCross<small>,1hPalm.Collar,1hCollar,2hCollar",Transmission + Interaction,B,person,4,0.274536,n,full45,full48,testing,vicar,vicar,matcher,12,N,4.862303,4,0
1,chain5,"1hCross<small>,2hOpenBook,(1hPalm,1hPointatObj<atObj>)",Transmission + Interaction,B,obj,4,0.291147,y,full45,full48,testing,bible,bible,matcher,8,N,3.58613,4,0
1,chain5,"2hScissors-HoldHair<left>,1hPointSelf<self-repeated>",Transmission + Interaction,B,person,4,0.272231,y,full45,full48,testing,hairdresser,hairdresser,matcher,17,N,9.725059,2,0
1,chain5,"2hBowl-Mix,2hHat",Transmission + Interaction,B,person,4,1.858445,n,full45,full48,testing,chef,chef,matcher,14,N,3.573349,2,0
1,chain5,"1hDrawHair,2hScissors-Hold<centre>",Transmission + Interaction,B,act,4,0.869824,n,full45,full48,testing,to give a haircut,to give a haircut,director,10,Y,5.225531,2,0
1,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,1hFingerWag<repeated>",Transmission + Interaction,B,person,4,0.93825,n,full45,full48,testing,police officer,police officer,matcher,2,N,5.364635,3,1
1,chain5,"2hCamera<symm-1Press>,1hPointatObj<atObj>",Transmission + Interaction,B,obj,4,0.596295,y,full45,full48,testing,camera,camera,matcher,25,N,3.629381,2,0
1,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,1hPointatObj<atObj>,2hFists",Transmission + Interaction,B,obj,4,0.378922,y,full45,full48,testing,handcuffs,handcuffs,matcher,27,N,3.062798,4,1
0,chain5,"1hPoint<leftright-repeated>,Sing+1hSpace",Transmission + Interaction,B,loc,4,0.286782,y,full45,full48,testing,restaurant,concert hall,matcher,29,N,7.025615,2,0
1,chain5,"2hCamera<symm-1Press>,2hCamera<symm-1Press>,1hPointSelf<self-repeated>",Transmission + Interaction,B,person,4,0.746487,y,full45,full48,testing,photographer,photographer,director,28,N,3.858119,3,1
1,chain5,"2hBowl-Mix,1hHoldPan<shake>",Transmission + Interaction,B,act,4,0.234945,n,full45,full48,testing,to cook,to cook,matcher,0,Y,3.555524,2,0
1,chain5,"Sing+1hMicrophone<hold>,1hPointSelf<self-repeated>",Transmission + Interaction,B,person,4,1.196388,y,full45,full48,testing,singer,singer,director,4,N,5.55635,2,0
1,chain5,"1hSpace,2hPalm.Eat<repeated>",Transmission + Interaction,B,loc,4,0.201306,y,full45,full48,testing,restaurant,restaurant,matcher,22,N,3.120091,2,0
1,chain5,"2hDrawBars,2hHoldBars+Cry",Transmission + Interaction,B,loc,4,0.325028,n,full45,full48,testing,prison,prison,matcher,24,N,3.256748,2,0
1,chain5,"1hDrawHair,2hScissors-Hold<centre>,(1hScissors<hold>,1hPointatObj<atObj>)",Transmission + Interaction,B,obj,4,0.262781,y,full45,full48,testing,scissors,scissors,matcher,6,N,3.932231,4,0
1,chain5,"1hPoint<leftright-repeated>,2hHat,1hFingerWag<leftright-repeated>",Transmission + Interaction,B,act,4,0.426499,n,full45,full48,testing,to preach,to preach,matcher,18,Y,6.062651,3,0
0,chain5,"1hCross<small>,2hRoof<hold>,1hSpace",Transmission + Interaction,B,loc,4,0.578961,y,full45,full48,testing,to preach,church,matcher,16,N,8.757848,3,0
0,chain5,"1hFingerWag,2hHoldWrist<left>,2hHoldWrist<right>,2hHoldBars",Transmission + Interaction,B,act,4,0.322675,n,full45,full48,testing,police officer,to make an arrest,matcher,42,Y,3.753105,4,1
1,chain5,"1hFist<leftright-repeated>,(Sing+1hSpace)",Transmission + Interaction,A,loc,5,0.723563,y,full48,full49,testing,concert hall,concert hall,matcher,0,N,5.724362,2,0
1,chain5,"1hFist<leftright-repeated>,2hHat,1hFingerWag<leftright-repeated>",Transmission + Interaction,A,act,5,4.100472,n,full48,full49,testing,to preach,to preach,matcher,2,Y,4.585417,3,0
1,chain5,"1hDrawHair,2hScissors-Hold<centre>",Transmission + Interaction,A,act,5,3.380023,n,full48,full49,testing,to give a haircut,to give a haircut,director,4,Y,4.089681,2,0
1,chain5,"1hCross<small>,2hOpenBook,2hOpenBook",Transmission + Interaction,A,obj,5,2.011636,n,full48,full49,testing,bible,bible,director,6,N,4.83055,3,1
1,chain5,"1hCross<small>,2hCollar<large>",Transmission + Interaction,A,person,5,1.771277,n,full48,full49,testing,vicar,vicar,matcher,8,N,3.45952,2,0
1,chain5,"1hCross<small>,2hRoof",Transmission + Interaction,A,loc,5,1.979632,y,full48,full49,testing,church,church,matcher,10,N,3.375697,2,0
1,chain5,"1hDrawHair,2hScissors-Hold<centre>,1hPalmSelf<self-repeated>",Transmission + Interaction,A,person,5,2.338971,y,full48,full49,testing,hairdresser,hairdresser,matcher,12,N,3.547594,3,0
1,chain5,"Sing+1hMicrophone<hold>,1hPalmSelf<self-repeated>",Transmission + Interaction,A,person,5,1.162394,y,full48,full49,testing,singer,singer,matcher,14,N,3.080632,2,0
1,chain5,"1hPoint.Space,2hCoverEyes",Transmission + Interaction,A,loc,5,1.872981,y,full48,full49,testing,darkroom,darkroom,matcher,1,N,2.488046,2,0
1,chain5,"2hHoldWrist<left>,2hHoldWrist<right>,1hPointatObj<atObj>",Transmission + Interaction,A,obj,5,1.763519,y,full48,full49,testing,handcuffs,handcuffs,matcher,18,N,2.965869,3,1
1,chain5,"1hDrawHair,2hScissors-Hold<centre>,(1hScissors<hold>,1hPointatObj<atObj>)",Transmission + Interaction,A,obj,5,1.795146,y,full48,full49,testing,scissors,scissors,matcher,20,N,2.71875,4,0
1,chain5,Sing+1hMicrophone<hold>,Transmission + Interaction,A,act,5,5.257696,n,full48,full49,testing,to sing,to sing,matcher,22,Y,4.182401,1,0
1,chain5,"2hDrawBars,2hHoldBars+Cry",Transmission + Interaction,A,loc,5,1.385128,n,full48,full49,testing,prison,prison,matcher,7,N,2.264218,2,0
1,chain5,"2hBowl-Mix,2hHat",Transmission + Interaction,A,person,5,1.315121,n,full48,full49,testing,chef,chef,matcher,26,N,2.794368,2,0
1,chain5,"1hHoldPan<shake-repeated>,1hEat",Transmission + Interaction,A,obj,5,1.779029,n,full48,full49,testing,frying pan,frying pan,matcher,17,N,2.370852,2,0
1,chain5,"2hBowl-Mix,1hHoldPan<shake>",Transmission + Interaction,A,act,5,1.629475,n,full48,full49,testing,to cook,to cook,director,5,Y,4.373389,2,0
